Plant,Year,YearCrop,FID,Area,CaneType,NP,RT,CropType,Yield,Lon,Lat,geometry
RDC,2021,6465,2009,11.60,NP,1,0,NP,15.48362069,99.75510303829343,14.846081013668288,"POLYGON ((99.75503449997424 14.84741568540623, 99.75541139997424 14.847149485406476, 99.75543509997422 14.847092585406529, 99.75553469997422 14.845159985408259, 99.75479139997425 14.845115485408357, 99.75470769997423 14.845251785408186, 99.75466699997423 14.845292385408179, 99.75458879997427 14.84531448540813, 99.75457269997423 14.845332185408108, 99.75456509997423 14.84548988540801, 99.7546107999743 14.845718285407775, 99.75503449997424 14.84741568540623))"
RDC,2021,6465,2010,6.26,NP,1,0,NP,15.92822967,99.75584028671854,14.84590575399796,"POLYGON ((99.75562089997422 14.845208785408209, 99.75549549997422 14.846652785406944, 99.75548639997423 14.847024785406573, 99.7554885999742 14.847028885406594, 99.75549979997422 14.847032185406583, 99.75580379997425 14.84674428540686, 99.75583889997422 14.846468285407063, 99.75592149997422 14.846012685407542, 99.7559196999742 14.846010185407492, 99.7562571999742 14.845978385407532, 99.7563008999742 14.845461285408033, 99.75628309997423 14.845233885408211, 99.75562089997422 14.845208785408209))"
RDC,2021,6465,801,18.70,RT,0,1,RT2,5.532321529,99.76373972176064,14.866412333375244,"POLYGON ((99.76251279997395 14.866923285388388, 99.76427629997386 14.866908485388372, 99.76496489997382 14.866926685388357, 99.7650178999738 14.866791285388512, 99.76492439997382 14.866452785388821, 99.76478069997385 14.865727885389461, 99.76330549997388 14.865966985389278, 99.76233709997395 14.866097285389124, 99.76251279997395 14.866923285388388))"
RDC,2021,6465,812,29.76,RT,0,1,RT1,8.589045699,99.77144824320732,14.867246101945701,"POLYGON ((99.77294929997355 14.866636685388698, 99.77181779997359 14.866682585388627, 99.77071849997364 14.86644448538886, 99.77017309997368 14.866325185388964, 99.77001299997366 14.866338685388927, 99.77021349997368 14.86804168538738, 99.77298399997356 14.867869285387549, 99.77294929997355 14.866636685388698))"
RDC,2021,6465,822,15.31,RT,0,1,RT1,9.247272727,99.77766238852062,14.865134495720186,"POLYGON ((99.77854089997338 14.865756185389479, 99.77779759997338 14.863838285391262, 99.7774547999734 14.864086385391055, 99.77741499997344 14.864142485390994, 99.77723029997341 14.864747685390443, 99.7769074999734 14.865575785389654, 99.77676219997343 14.865867585389404, 99.77679339997347 14.865924885389337, 99.77682519997343 14.865959885389328, 99.77833539997337 14.865818985389442, 99.77854089997338 14.865756185389479))"
RDC,2021,6465,835,24.37,RT,0,1,RT1,5.309355509,99.76632071789777,14.857389393112578,"POLYGON ((99.76698859997379 14.856034285398346, 99.76571919997382 14.856355385398064, 99.76556339997386 14.856398885398033, 99.76551109997386 14.856429285398013, 99.76549579997383 14.856449885397959, 99.76548859997386 14.856469285397983, 99.76548909997386 14.856510485397944, 99.76558069997384 14.857069385397422, 99.76565809997382 14.857581385396967, 99.76570119997385 14.857881685396688, 99.76584569997385 14.858676185395943, 99.7658541999738 14.858701185395912, 99.76586459997381 14.858712785395896, 99.76591299997384 14.858724985395895, 99.76604559997381 14.858713485395889, 99.76654429997383 14.858679885395913, 99.76695009997384 14.858649285395954, 99.76698859997379 14.856034285398346))"
RDC,2021,6465,837,27.96,NP,1,0,NP,9.344779582,99.76768115417599,14.857267304209776,"POLYGON ((99.76711849997378 14.856048185398338, 99.7670608999738 14.856072085398349, 99.76702739997381 14.856086485398338, 99.76702059997382 14.856107485398319, 99.7669751999738 14.858706685395902, 99.76697109997377 14.858710685395943, 99.76828049997377 14.858669085395952, 99.76831539997376 14.857126185397364, 99.76834889997372 14.857135485397347, 99.76835199997376 14.85713108539738, 99.76840289997376 14.855710185398651, 99.76810179997376 14.855759985398606, 99.76711849997378 14.856048185398338))"
RDC,2021,6465,846,20.63,NP,1,0,NP,5.262320329,99.7693636396815,14.85633077325679,"POLYGON ((99.77032589997368 14.855914685398467, 99.76990559997374 14.85567668539872, 99.76965429997372 14.855593385398766, 99.76940909997373 14.855501485398872, 99.76917079997371 14.855450485398935, 99.76892749997377 14.855448185398933, 99.76849699997376 14.855524985398844, 99.76847949997378 14.857057385397418, 99.77027259997368 14.857140885397367, 99.77032589997368 14.855914685398467))"
RDC,2021,6465,852,64.28,NP,1,0,NP,3.842857143,99.77629449777017,14.85906906516244,"POLYGON ((99.77824569997343 14.859884585394864, 99.77829329997343 14.859855885394921, 99.77831559997338 14.859801885394937, 99.77808059997342 14.859056685395647, 99.77810359997342 14.859021485395656, 99.77794619997344 14.8585649853961, 99.77788109997344 14.858390985396232, 99.77745179997343 14.857215485397328, 99.77737889997348 14.857195785397355, 99.7764203999735 14.85749968539708, 99.77638649997347 14.857536185397, 99.77612489997348 14.858184185396421, 99.77610309997347 14.8582259853964, 99.77605659997347 14.858256785396359, 99.77601349997346 14.85827508539637, 99.77594699997351 14.858292985396332, 99.77514369997353 14.858161085396475, 99.77478849997354 14.858171985396416, 99.77461069997351 14.858271485396351, 99.77441679997352 14.85925318539547, 99.77445979997351 14.860287385394509, 99.77453859997357 14.860573985394234, 99.77453999997353 14.860576085394243, 99.77510439997347 14.860523285394299, 99.77550329997351 14.860444185394384, 99.77568109997347 14.860380585394411, 99.77824569997343 14.859884585394864))"
RDC,2021,6465,853,25.20,NP,1,0,NP,5.946351931,99.7797741978117,14.859263696601994,"POLYGON ((99.7811470999733 14.858601585396064, 99.77823069997342 14.858785385395885, 99.77825289997338 14.85901878539568, 99.77822829997342 14.85913548539555, 99.7783954999734 14.859721185395005, 99.77848719997343 14.859920285394855, 99.78131499997332 14.859753785394982, 99.7811470999733 14.858601585396064))"
RDC,2021,6465,854,20.85,NP,1,0,NP,4.804253262,99.78057547353136,14.860345094294626,"POLYGON ((99.77852599997338 14.85997778539477, 99.77890259997336 14.860551185394261, 99.77951009997334 14.860527685394278, 99.78064909997333 14.860806485394011, 99.78137749997332 14.860941985393893, 99.78215599997326 14.861122385393765, 99.78175529997328 14.859805285394978, 99.77852599997338 14.85997778539477))"
RDC,2021,6465,857,32.34,RT,0,1,RT2,3.67804878,99.77801242870306,14.86981679047645,"POLYGON ((99.77924219997335 14.87025218538538, 99.77910069997336 14.869021585386518, 99.7775562999734 14.869176685386346, 99.7773035999734 14.868416585387061, 99.77667469997343 14.868481485386985, 99.77644549997345 14.868514485386985, 99.77642069997346 14.868552585386935, 99.77641849997342 14.868589785386911, 99.77655799997343 14.868714485386802, 99.77666259997343 14.868850085386642, 99.77690879997341 14.869551585385997, 99.77714529997343 14.87010698538554, 99.77718879997337 14.870175485385477, 99.7773478999734 14.870549885385135, 99.7775542999734 14.870956285384736, 99.77788169997339 14.87092578538479, 99.77920669997333 14.870918185384799, 99.77922309997334 14.870885585384821, 99.77923919997332 14.870620585385058, 99.77924219997335 14.87025218538538))"
RDC,2021,6465,858,9.45,RT,0,1,RT2,4.638608305,99.77644517045243,14.86964515016875,"POLYGON ((99.77630459997343 14.870464385385196, 99.77712569997341 14.870204785385438, 99.77664249997342 14.868927885386624, 99.77581619997345 14.868966385386537, 99.77575629997345 14.86898828538655, 99.77630459997343 14.870464385385196))"
RDC,2021,6465,859,20.24,NP,1,0,NP,11.97240675,99.7749692065873,14.871424823020915,"POLYGON ((99.77350759997354 14.871166485384558, 99.77358919997351 14.871438185384287, 99.77397749997351 14.87226198538351, 99.77407189997352 14.872255785383542, 99.77454019997347 14.872112785383647, 99.77512219997345 14.871924485383833, 99.77655639997342 14.871381085384366, 99.77631019997344 14.870715685384955, 99.77350759997354 14.871166485384558))"
RDC,2021,6465,860,23.82,NP,1,0,NP,6.894875164,99.77638394231474,14.872758141892053,"POLYGON ((99.77658629997343 14.871427385384338, 99.77517539997349 14.872038185383769, 99.77531909997344 14.872444185383396, 99.7764923999734 14.873955885381996, 99.77669229997338 14.873940585381984, 99.7769643999734 14.874133785381813, 99.77745499997334 14.873827485382124, 99.77658629997343 14.871427385384338))"
RDC,2021,6465,861,15.80,NP,1,0,NP,6.199863107,99.77749304814498,14.872479642643244,"POLYGON ((99.7766829999734 14.871424885384288, 99.77751299997338 14.873820885382132, 99.77832849997333 14.873453085382467, 99.77796179997337 14.872537985383314, 99.77783639997338 14.872195685383637, 99.77748009997339 14.871261185384459, 99.7774467999734 14.871131785384588, 99.7766829999734 14.871424885384288))"
RDC,2021,6465,863,7.11,NP,1,0,NP,8.074074074,99.77854863225068,14.87512984191016,"POLYGON ((99.77780289997334 14.874859585381161, 99.77849979997335 14.875624685380473, 99.77859059997336 14.875822285380284, 99.77915149997331 14.875665885380446, 99.77870589997332 14.874433585381544, 99.77869829997336 14.87442908538155, 99.77780289997334 14.874859585381161))"
RDC,2021,6465,864,6.89,NP,1,0,NP,8.240829346,99.7799518311998,14.875177195353661,"POLYGON ((99.77903439997334 14.875196485380886, 99.77920139997329 14.875672085380417, 99.77971969997328 14.875539385380538, 99.78007309997328 14.875434685380627, 99.78073319997324 14.875218885380852, 99.78076409997325 14.875130085380917, 99.78077719997326 14.874889485381148, 99.78075999997326 14.874641785381392, 99.77903439997334 14.875196485380886))"
RDC,2021,6465,867,12.55,NP,1,0,NP,2.831034483,99.77938457966258,14.87806799429321,"POLYGON ((99.77985089997328 14.877298685378927, 99.77933429997333 14.877322485378915, 99.77868609997336 14.877385585378825, 99.77894359997332 14.878748685377635, 99.77897679997332 14.878794085377569, 99.77904739997335 14.878831885377503, 99.77914419997333 14.878842985377554, 99.77958719997326 14.878829885377522, 99.78001639997329 14.878803685377559, 99.78004779997326 14.878772985377573, 99.77995609997326 14.87828848537804, 99.77990249997328 14.877968685378338, 99.7799482999733 14.877942485378384, 99.77985089997328 14.877298685378927))"
RDC,2021,6465,8121011,7.84,NP,1,0,NP,11.12117347,99.74403164037902,14.845176301740151,"POLYGON ((99.74422629997459 14.846133385407356, 99.74439459997463 14.844249085409109, 99.74385619997462 14.844211785409112, 99.74365129997464 14.846066885407414, 99.74422629997459 14.846133385407356))"
RDC,2021,6465,8121013,41.84,NP,1,0,NP,16.24091778,99.740656398756,14.84564825971369,"POLYGON ((99.74167389997473 14.844070985409239, 99.74032579997473 14.843907985409396, 99.73927489997479 14.846898585406624, 99.74004039997476 14.847001485406546, 99.74070689997475 14.847144085406411, 99.74144049997473 14.84721048540639, 99.74167389997473 14.844070985409239))"
RDC,2021,6465,8121015,31.00,NP,1,0,NP,9.842937456,99.74208525056966,14.845887229406797,"POLYGON ((99.74310599997466 14.844141985409168, 99.7417235999747 14.844024285409292, 99.74145779997468 14.847230585406342, 99.7414489999747 14.847238385406332, 99.74145129997471 14.847236985406361, 99.74119739997468 14.847952885405686, 99.7421448999747 14.848216285405446, 99.74232079997469 14.846357285407118, 99.74249759997467 14.846371585407141, 99.74310599997466 14.844141985409168))"
RDC,2021,6465,8121018,40.27,NP,1,0,NP,9.80345353,99.7451147776362,14.847142393417705,"POLYGON ((99.74354509997463 14.84680828540677, 99.74340569997462 14.848244385405426, 99.7444654999746 14.84825828540542, 99.74450949997458 14.848125185405516, 99.74583669997456 14.8478433854058, 99.74673269997452 14.847578785406057, 99.74651839997453 14.845884685407603, 99.74431129997461 14.846336985407188, 99.74421949997459 14.84692748540663, 99.74354509997463 14.84680828540677))"
RDC,2021,6465,8121019,20.49,NP,1,0,NP,8.334035827,99.74284183165044,14.847879219545588,"POLYGON ((99.74351419997463 14.846692185406864, 99.74239399997468 14.846546985406972, 99.74239079997469 14.846545585406993, 99.74221209997471 14.848389485405292, 99.74257649997463 14.848537285405136, 99.74237489997468 14.84942398540435, 99.74272789997465 14.849595485404214, 99.74325759997464 14.848803885404928, 99.74325499997461 14.848797585404936, 99.74328649997464 14.848736485404956, 99.74351419997463 14.846692185406864))"
RDC,2021,6465,8121020,14.04,RT,0,1,RT4,6.617521368,99.74353783975073,14.84923629024082,"POLYGON ((99.74339149997468 14.848256185405399, 99.74330379997463 14.848754785404957, 99.74279369997464 14.849576785404174, 99.74263409997462 14.8499349854039, 99.74375889997461 14.850320585403514, 99.7440167999746 14.848703585404973, 99.74445769997459 14.848681185405031, 99.7444842999746 14.848298985405386, 99.74339149997468 14.848256185405399))"
RDC,2021,6465,8121023,8.43,RT,0,1,RT2,3.767527675,99.74195477077501,14.849681966020677,"POLYGON ((99.74107139997471 14.849490285404302, 99.74231339997465 14.850466385403408, 99.74270449997465 14.849668385404113, 99.74198569997468 14.849215985404555, 99.74194899997465 14.84901958540474, 99.7418710999747 14.84896368540478, 99.74107139997471 14.849490285404302))"
RDC,2021,6465,8121025,32.25,RT,0,1,RT3,6.458126551,99.74276591740097,14.851465257913462,"POLYGON ((99.74343319997465 14.852908585401142, 99.74377549997465 14.85033958540349, 99.7426183999747 14.849952885403868, 99.74198499997469 14.851066785402859, 99.74147299997469 14.852117585401862, 99.74145029997467 14.852254485401767, 99.74343319997465 14.852908585401142))"
RDC,2021,6465,8121028,3.89,NP,1,0,NP,8.484455959,99.74696884252359,14.846983302202727,"POLYGON ((99.74668669997452 14.846442685407105, 99.74675559997453 14.84752428540607, 99.7470556999745 14.847483785406162, 99.74731999997452 14.847392685406222, 99.74710969997453 14.846433085407112, 99.74668669997452 14.846442685407105))"
RDC,2021,6465,8121029,4.74,RT,0,1,RT2,5.364102564,99.74809538183047,14.845796828867202,"POLYGON ((99.74713039997451 14.845765885407719, 99.74721299997452 14.846110585407375, 99.74905159997449 14.845811385407682, 99.74906319997449 14.84549318540794, 99.74713039997451 14.845765885407719))"
RDC,2021,6465,8121030,19.98,NP,1,0,NP,11.35517759,99.74812814317995,14.846883796576627,"POLYGON ((99.74854989997446 14.845909985407586, 99.74721879997449 14.846168985407319, 99.74754779997451 14.847927185405748, 99.74890649997442 14.847593785406021, 99.74899859997444 14.846264785407232, 99.7486834999745 14.846261285407238, 99.74854989997446 14.845909985407586))"
RDC,2021,6465,812543,14.96,NP,1,0,NP,11.37433155,99.7755834847278,14.85413272561755,"POLYGON ((99.77646479997345 14.854941885399375, 99.77584389997348 14.853248385400931, 99.77451859997356 14.853417185400769, 99.77492889997356 14.854043485400211, 99.77559269997352 14.855070985399294, 99.77564879997351 14.855115785399208, 99.77577179997353 14.855133685399238, 99.77646479997345 14.854941885399375))"
RDC,2021,6465,812544,20.33,RT,0,1,RT1,12.63818091,99.7762688050917,14.852798541335899,"POLYGON ((99.7783855999734 14.85287878540129, 99.77839639997346 14.852316985401789, 99.77769379997346 14.85236928540179, 99.77768619997347 14.852332385401766, 99.77757729997347 14.852324985401813, 99.77408229997356 14.852690385401432, 99.77448909997355 14.853355785400831, 99.7783855999734 14.85287878540129))"
RDC,2021,6465,812545,16.25,RT,0,1,RT1,8.012086514,99.77652573623548,14.851887981536594,"POLYGON ((99.77557629997352 14.852533785401613, 99.77653179997347 14.852415285401733, 99.77763729997342 14.852259885401844, 99.77742519997344 14.851159885402852, 99.77695039997347 14.851264085402759, 99.77534259997353 14.85162328540241, 99.77557629997352 14.852533785401613))"
RDC,2021,6465,812548,29.77,RT,0,1,RT1,8.602120141,99.78115174011089,14.852748844305061,"POLYGON ((99.78013029997338 14.851627485402473, 99.78081259997334 14.854258885400045, 99.78223289997328 14.853960685400338, 99.78190769997326 14.85285658540133, 99.78137019997334 14.8511463854029, 99.78127109997337 14.8511120854029, 99.78013029997338 14.851627485402473))"
RDC,2021,6465,812549,8.85,RT,0,1,RT1,10.43366093,99.7795554525107,14.851163527823266,"POLYGON ((99.7791364999734 14.85046168540351, 99.7791751999734 14.852042985402054, 99.78010899997334 14.851581285402517, 99.78010419997335 14.85133938540269, 99.7799791999734 14.850921385403105, 99.7798107999734 14.850709885403264, 99.77980139997338 14.850334585403635, 99.7791364999734 14.85046168540351))"
RDC,2021,6465,812550,16.62,RT,0,1,RT1,12.93450065,99.78026601205637,14.849648122102737,"POLYGON ((99.78104849997337 14.848677985405166, 99.77917369997341 14.849602085404282, 99.77915539997338 14.85040718540357, 99.78110179997333 14.850040485403884, 99.78123909997332 14.849964685403961, 99.78128659997331 14.849777885404146, 99.78104849997337 14.848677985405166))"
RDC,2021,6465,1001,21.98,NP,1,0,NP,8.242258652,99.784133637425,14.885095717510596,"MULTIPOLYGON (((99.78242517954642 14.884587290540908, 99.78259219997317 14.885632085371341, 99.78612909997304 14.885374185371578, 99.78605789997304 14.884786185372132, 99.78242517954642 14.884587290540908)), ((99.78241919997318 14.884549885372289, 99.78241229997316 14.884586585372263, 99.78242517954642 14.884587290540908, 99.78241919997318 14.884549885372289)))"
RDC,2021,6465,1002,38.55,RT,0,1,RT1,7.412420382,99.78444730698862,14.887899791390048,"POLYGON ((99.78275209997314 14.886953585370087, 99.78275099997317 14.886979885370062, 99.78292129997314 14.888166185369007, 99.78329739997311 14.888886985368364, 99.78347189997311 14.888931785368282, 99.7838766999731 14.88877198536847, 99.7845724999731 14.888494285368706, 99.78502919997308 14.888293285368894, 99.78512819997312 14.888264185368913, 99.78552799997307 14.8885297853687, 99.78590919997303 14.888837285368385, 99.78605029997304 14.888925985368292, 99.78627579997304 14.888839685368408, 99.786394799973 14.888770585368462, 99.78646819997302 14.88871538536849, 99.78660549997302 14.888630185368571, 99.78700749997302 14.888407185368825, 99.78578099997303 14.887732085369416, 99.7841675999731 14.886799285370273, 99.78275209997314 14.886953585370087))"
RDC,2021,6465,1007,21.65,NP,1,0,NP,6.216643422,99.78649631414316,14.887267054314606,"POLYGON ((99.7844135999731 14.886813385370248, 99.78720579997297 14.8883161853689, 99.78729279997299 14.888251485368917, 99.78735429997299 14.888195485368989, 99.78743379997302 14.888013385369137, 99.78745759997298 14.887917185369254, 99.78746799997299 14.887854785369322, 99.78755399997299 14.887467585369645, 99.787659299973 14.886997085370075, 99.78770729997302 14.886787785370263, 99.78774579997295 14.886633685370429, 99.78774309997297 14.886616785370459, 99.7844135999731 14.886813385370248))"
RDC,2021,6465,1008,28.59,NP,1,0,NP,8.489399293,99.78443285757285,14.886157228786212,"POLYGON ((99.78259609997313 14.885753885371207, 99.78273449997316 14.886815285370213, 99.78623129997302 14.886582885370474, 99.78613269997305 14.885483985371492, 99.78259609997313 14.885753885371207))"
RDC,2021,6465,1013,20.55,RT,0,1,RT1,7.852068127,99.78771506966868,14.884037924682152,"POLYGON ((99.78959999997292 14.884229985372638, 99.78932999997294 14.883419985373376, 99.78868999997299 14.88355998537323, 99.78771999997298 14.8837299853731, 99.78598999997308 14.88367998537309, 99.78606999997305 14.884609985372286, 99.78959999997292 14.884229985372638))"
RDC,2021,6465,1014,38.11,RT,0,1,RT2,8.11835229,99.79111403005349,14.882976624855646,"POLYGON ((99.7896289999729 14.884230585372602, 99.79308349997284 14.883049385373726, 99.79249519997285 14.88168008537496, 99.79112269997289 14.882248385374439, 99.78917149997298 14.882890685373873, 99.7896289999729 14.884230585372602))"
RDC,2021,6465,1017,18.57,NP,1,0,NP,7.913867822,99.78794855988077,14.884841801171556,"POLYGON ((99.78983109997291 14.884945685371989, 99.78960529997292 14.884276885372572, 99.787766599973 14.884514385372363, 99.78612599997308 14.884720585372158, 99.78619649997306 14.885405985371538, 99.787941399973 14.885187085371744, 99.78983959997291 14.884958485371959, 99.78983109997291 14.884945685371989))"
RDC,2021,6465,1018,17.63,RT,0,1,RT1,9.684061259,99.78992926378086,14.881973322914835,"POLYGON ((99.78904529997297 14.881506385375099, 99.78902979997292 14.881528285375119, 99.78900819997295 14.881615485375034, 99.78900399997292 14.881654085374981, 99.789003199973 14.881665485374974, 99.78900919997298 14.881744485374874, 99.78901559997298 14.881840685374822, 99.78902129997297 14.881863685374793, 99.78906699997296 14.882142785374533, 99.78908139997294 14.882224485374476, 99.78909129997294 14.882265585374416, 99.78911999997297 14.882555085374165, 99.78913199997294 14.882674885374039, 99.78914959997297 14.882811985373927, 99.78917729997295 14.882870385373879, 99.78920659997293 14.882873285373849, 99.78924259997297 14.882859885373858, 99.78929339997298 14.882851085373872, 99.78950889997293 14.88278218537397, 99.78965379997294 14.882729485373988, 99.7911130999729 14.882236585374462, 99.79043699997293 14.881099985375515, 99.78904529997297 14.881506385375099))"
RDC,2021,6465,1019,20.19,NP,1,0,NP,7.342323651,99.79151575767277,14.883992820139758,"POLYGON ((99.79314069997278 14.883059385373695, 99.78964299997295 14.884241085372615, 99.78988449997296 14.884939385371995, 99.79171269997285 14.884306785372559, 99.79343109997282 14.883717685373094, 99.79314039997283 14.883061185373704, 99.79314069997278 14.883059385373695))"
RDC,2021,6465,1020,33.70,RT,0,1,RT1,11.29962547,99.7919963898868,14.884981456899833,"POLYGON ((99.78989109997289 14.885048185371863, 99.7898848999729 14.88505838537187, 99.79018639997288 14.886000285370997, 99.7923137999728 14.885382185371574, 99.7924386999728 14.88563398537134, 99.79395649997275 14.88518528537177, 99.79338859997283 14.883858485372963, 99.78989109997289 14.885048185371863))"
RDC,2021,6465,1022,15.43,RT,0,1,RT2,7.074702886,99.79424316610825,14.88415689802938,"POLYGON ((99.79335249997284 14.88344048537338, 99.79412549997278 14.885212185371767, 99.79511389997272 14.88492778537203, 99.7943891999728 14.8830900853737, 99.79334769997284 14.883441485373378, 99.79335249997284 14.88344048537338))"
RDC,2021,6465,1028,17.76,RT,0,1,RT1,12.84440228,99.79545226860046,14.883808905760775,"POLYGON ((99.79520899997274 14.884896785372023, 99.79641679997269 14.884522185372381, 99.79573769997273 14.88294528537385, 99.79559879997271 14.88271408537403, 99.79452879997278 14.883052785373703, 99.79520669997272 14.884890185372024, 99.79520899997274 14.884896785372023))"
RDC,2021,6465,1033,47.80,NP,1,0,NP,10.65824129,99.78702936434874,14.892456300037523,"POLYGON ((99.78572089997304 14.891738485365725, 99.786131699973 14.894195785363477, 99.78691079997296 14.894059285363605, 99.78735779997295 14.8938798853638, 99.78803269997299 14.893632985363984, 99.78815009997292 14.892652885364893, 99.78814549997296 14.892387185365129, 99.78798299997295 14.890550685366852, 99.78694529997301 14.890964185366443, 99.78597609997307 14.891613185365859, 99.78572089997304 14.891738485365725))"
RDC,2021,6465,1034,48.87,NP,1,0,NP,11.01971965,99.80839646178573,14.879900692681307,"POLYGON ((99.80781809997232 14.881830885374903, 99.81006389997222 14.88087398537578, 99.80946399997225 14.879647385376915, 99.80809539997232 14.877858085378502, 99.80718329997237 14.878228685378154, 99.80713389997236 14.878426685377987, 99.80781809997232 14.881830885374903))"
RDC,2021,6465,1036,14.64,RT,0,1,RT2,12.17485119,99.78214941010474,14.893295086794815,"POLYGON ((99.78308499997314 14.892802785364738, 99.78150769997319 14.892418085365096, 99.78153109997318 14.89403758536362, 99.78243289997314 14.894205585363501, 99.78308499997314 14.892802785364738))"
RDC,2021,6465,1037,52.53,RT,0,1,RT2,12.18456775,99.77609934327519,14.895028485165723,"POLYGON ((99.77730499997331 14.893581585364041, 99.77442389997341 14.894142485363497, 99.7747715999734 14.895810385362003, 99.77479999997341 14.895802985361996, 99.77497989997339 14.896612785361265, 99.77783229997328 14.895730585362047, 99.77730499997331 14.893581585364041))"
RDC,2021,6465,1038,17.63,NP,1,0,NP,12.56955923,99.77884999983719,14.887504390984448,"POLYGON ((99.77801499997328 14.886012885370928, 99.7790119999733 14.889208285368046, 99.77964529997328 14.889085585368141, 99.77911659997328 14.88709248536997, 99.77906969997326 14.886890085370187, 99.7789777999733 14.88656078537045, 99.7789044999733 14.886358385370658, 99.77867729997334 14.885869085371079, 99.77801499997328 14.886012885370928))"
RDC,2021,6465,1039,10.81,NP,1,0,NP,11.35315985,99.80659928763433,14.880128627981767,"POLYGON ((99.80577799997238 14.880656285375967, 99.80752859997236 14.88040648537619, 99.80737039997236 14.879527685376981, 99.80559689997241 14.879956985376595, 99.80577799997238 14.880656285375967))"
RDC,2021,6465,1040,32.32,NP,1,0,NP,9.243542435,99.77751014087126,14.890712161964796,"POLYGON ((99.77800739997329 14.88916098536809, 99.77663289997335 14.888969185368277, 99.77711369997337 14.892465085365032, 99.77833739997328 14.892352685365157, 99.77800739997329 14.88916098536809))"
RDC,2021,6465,1041,39.53,RT,0,1,RT1,6.340753858,99.78762819859509,14.882635238208184,"POLYGON ((99.78604569997304 14.883582685373197, 99.78914069997298 14.883419085373344, 99.78922289997297 14.883337685373426, 99.788951399973 14.881845885374787, 99.78890949997297 14.881522885375103, 99.786644299973 14.881815785374805, 99.78654219997304 14.881811685374855, 99.78623159997308 14.882284185374417, 99.78611079997306 14.882609785374122, 99.78603739997305 14.882928085373829, 99.78595279997309 14.883117685373652, 99.78604569997304 14.883582685373197))"
RDC,2021,6465,723,6.82,RT,0,1,RT2,4.560117302,99.80224780178008,14.878021830991722,"POLYGON ((99.80267429997248 14.879097585377343, 99.8022604999725 14.876968785379312, 99.80182019997255 14.877075485379214, 99.80194069997253 14.877805485378522, 99.80235659997251 14.879176785377295, 99.80265029997248 14.879099385377346, 99.80267429997248 14.879097585377343))"
RDC,2021,6465,724,4.72,NP,1,0,NP,10.30973451,99.80188913225507,14.876171117727278,"MULTIPOLYGON (((99.80222125385956 14.876852357043727, 99.8022242999725 14.876868885379391, 99.80223919997255 14.876847585379462, 99.80222125385956 14.876852357043727)), ((99.80159949997255 14.875417285380722, 99.80177659997251 14.876970585379324, 99.80222125385956 14.876852357043727, 99.80193629997257 14.875306185380854, 99.80159949997255 14.875417285380722)))"
RDC,2021,6465,727,10.26,RT,0,1,RT2,6.954853273,99.80339026947472,14.880852693662092,"POLYGON ((99.80267439997249 14.880523885376087, 99.80281649997248 14.881481885375186, 99.8028417999725 14.881517985375133, 99.80289119997245 14.881561085375122, 99.80295569997246 14.8815660853751, 99.80413379997242 14.881088385375573, 99.80397969997246 14.880168885376401, 99.80267939997248 14.880520185376055, 99.80267439997249 14.880523885376087))"
RDC,2021,6465,728,10.00,RT,0,1,RT2,9.387706856,99.80485568386962,14.880407420213642,"POLYGON ((99.80408189997247 14.880154885376403, 99.80421109997242 14.881063185375552, 99.8054415999724 14.880698785375925, 99.80561719997242 14.880642385375983, 99.80565369997238 14.880612585376012, 99.80567089997238 14.880579785376053, 99.8054812999724 14.87977858537677, 99.80406639997246 14.88014038537645, 99.80408189997247 14.880154885376403))"
RDC,2021,6465,741,18.66,RT,0,1,RT1,13.33690412,99.806596901116,14.877261399049202,"MULTIPOLYGON (((99.80611911873045 14.878256303446506, 99.8061087999724 14.87825488537816, 99.80611949997241 14.878258485378183, 99.80611911873045 14.878256303446506)), ((99.80731259997233 14.8763483853799, 99.80729909997238 14.876298285379931, 99.80583659997242 14.87638028537987, 99.8058099999724 14.876425785379837, 99.80581889997241 14.876538085379739, 99.80611911873045 14.878256303446506, 99.80702419997236 14.878380685378028, 99.80707739997237 14.878344085378076, 99.80711139997236 14.87826978537815, 99.80714159997238 14.87819138537822, 99.80731259997233 14.8763483853799)))"
RDC,2021,6465,901,7.30,RT,0,1,RT5,9.034246575,99.767109906963,14.894061612688656,"POLYGON ((99.76771709997367 14.894294185363341, 99.76811249997365 14.893613885363969, 99.76621369997369 14.893927285363649, 99.76633839997368 14.89448078536317, 99.76771949997365 14.894294885363315, 99.76771709997367 14.894294185363341))"
RDC,2021,6465,904,11.18,RT,0,1,RT2,13.56261181,99.76730733785125,14.891827996163828,"POLYGON ((99.76816369997363 14.892207185365232, 99.76804939997365 14.891465685365906, 99.76797669997367 14.891156185366228, 99.76631579997373 14.891670785365733, 99.7665270999737 14.892342685365106, 99.76816179997365 14.892211885365258, 99.76816369997363 14.892207185365232))"
RDC,2021,6465,906,19.66,RT,0,1,RT2,12.0539267,99.7703936503909,14.893298383066451,"POLYGON ((99.77199359997353 14.89275708536475, 99.76826929997361 14.893044785364475, 99.76842879997359 14.893725685363872, 99.77139989426949 14.893308898388936, 99.77139879997351 14.893306285364273, 99.77140069997353 14.89330878536426, 99.77139989426949 14.893308898388936, 99.77183039997351 14.894336885363304, 99.77211459997352 14.894298085363374, 99.77199359997353 14.89275708536475))"
