Plant,Year,YearCrop,FID,Area,CaneType,NP,RT,CropType,Yield,Lon,Lat,geometry
RDC,2022,6566,639,8.37,RT,0,1,RT2,11.6260454,99.81815254449566,14.866427900376415,"POLYGON ((99.818218299972 14.867279385387208, 99.81882239997198 14.867092685387414, 99.81811689997203 14.865527885388857, 99.81747449997204 14.865905985388489, 99.818218299972 14.867279385387208))"
RDC,2022,6566,640,20.11,RT,0,1,RT2,14.32023869,99.81486571192391,14.872137645307182,"POLYGON ((99.81576169997206 14.872731785382234, 99.81544179997212 14.871032685383785, 99.81476389997212 14.871218685383605, 99.81436039997213 14.871335885383525, 99.81403559997214 14.871469885383352, 99.81407849997213 14.871906185382999, 99.81412229997213 14.872378885382556, 99.81419699997211 14.872833085382117, 99.8143549999721 14.873272085381743, 99.81440069997213 14.87331438538166, 99.8145129999721 14.873267485381742, 99.81464799997208 14.873166685381845, 99.81474179997208 14.873116985381863, 99.81576169997206 14.872731785382234))"
RDC,2022,6566,701,33.7,RT,0,1,RT2,17.04569733,99.8011156831293,14.896103282479496,"POLYGON ((99.80101889997253 14.893503785363178, 99.8006993999725 14.89347448536316, 99.80027739997256 14.893494085363173, 99.79987299997252 14.893695385362998, 99.79990749997256 14.893874185362787, 99.80009079997254 14.894290385362426, 99.80025519997251 14.894583085362152, 99.80043329997252 14.895050685361754, 99.8008346999725 14.896165185360704, 99.80148769997247 14.896011885360888, 99.80150279997245 14.896040585360835, 99.8008501999725 14.896203385360682, 99.80089909997247 14.896409885360486, 99.8010435999725 14.896798185360122, 99.80131879997246 14.898188785358888, 99.80158269997244 14.899603485357593, 99.80214459997246 14.899348285357805, 99.80101889997253 14.893503785363178))"
RDC,2022,6566,702,36.86,RT,0,1,RT2,14.73440043,99.80208969785592,14.896293868041747,"POLYGON ((99.80203719997247 14.89857828535852, 99.80244029997245 14.898484185358589, 99.80193329997249 14.895933485360954, 99.80154299997245 14.896023085360842, 99.80154379997246 14.895988785360885, 99.80192789997247 14.895900585360977, 99.8014543999725 14.893590385363078, 99.80151949997246 14.89360998536303, 99.80196549997245 14.895891685360974, 99.80242399997246 14.895767685361063, 99.80242649997246 14.895807085361072, 99.80196299997246 14.895922485360932, 99.80262599997239 14.89921278535793, 99.80307059997241 14.898959185358159, 99.8031053999724 14.898898385358244, 99.80294289997242 14.898021585359023, 99.80287789997243 14.897466285359561, 99.80270449997242 14.896656785360294, 99.80249839997242 14.896144385360728, 99.80243499997245 14.895803885361035, 99.80242249997242 14.895751285361081, 99.80201579997245 14.893698385362994, 99.80161669997248 14.89359978536308, 99.8014968999725 14.893590485363102, 99.80142949997247 14.893577485363094, 99.80104019997249 14.893513785363147, 99.80152109997248 14.896014985360843, 99.80203719997247 14.89857828535852))"
RDC,2022,6566,711,68.26,NP,1,0,Jan-cane,13.88148257,99.81126962817561,14.885960049205622,"POLYGON ((99.81201749997217 14.883262185372569, 99.81170409997216 14.883360485372469, 99.8111022999722 14.883607285372248, 99.81100499997221 14.883653285372207, 99.81046229997219 14.883915285371987, 99.81017219997223 14.883988585371913, 99.81016959997221 14.88425578537167, 99.8102660999722 14.885025385370973, 99.81032899997223 14.885745185370277, 99.8103356999722 14.88653448536956, 99.81034999997223 14.886830685369326, 99.81038409997223 14.886941485369183, 99.81037499997223 14.887126685369045, 99.8103498999722 14.88834728536794, 99.81041599997216 14.888915585367416, 99.8109771999722 14.888824085367455, 99.81101399997219 14.88369038537216, 99.81105389997218 14.883655585372217, 99.81101659997219 14.888805085367514, 99.81160509997216 14.888700485367563, 99.81160949997214 14.887532785368638, 99.81161949997215 14.887495685368688, 99.81164139997216 14.883393385372445, 99.81168069997217 14.88337448537248, 99.81167749997218 14.887463085368724, 99.81221209997216 14.887429085368783, 99.81240119997214 14.886015085370072, 99.81241559997214 14.885799585370238, 99.81241779997214 14.885016185370967, 99.81228989997214 14.884306385371637, 99.81224149997219 14.883917885371956, 99.81201749997217 14.883262185372569))"
RDC,2022,6566,714,12.42,NP,1,0,Jan-cane,17.17713366,99.81607610467339,14.883657220582547,"POLYGON ((99.81438499997209 14.883821485372088, 99.81464379997206 14.884298685371633, 99.81605219997202 14.883949985371935, 99.81738169997197 14.883571485372332, 99.81770299997196 14.883476785372387, 99.81765809997196 14.882989985372856, 99.81438499997209 14.883821485372088))"
RDC,2022,6566,715,59.33,NP,1,0,Jan-cane,14.13669307,99.81692016478681,14.882522470721536,"POLYGON ((99.81918509997196 14.881698385374042, 99.81905259997194 14.881645285374082, 99.81815119997194 14.881484785374237, 99.816519599972 14.881873785373857, 99.816339599972 14.88176068537394, 99.81622319997204 14.881776785373967, 99.8138668999721 14.882384185373384, 99.81422959997205 14.883515185372325, 99.81437269997205 14.883767685372092, 99.81765059997194 14.882955385372895, 99.81769079997194 14.882787285373054, 99.81836589997194 14.882810185373007, 99.81864009997192 14.882897585372913, 99.81879739997191 14.882939285372876, 99.8191823999719 14.883001485372821, 99.81966579997189 14.883064185372765, 99.81997339997187 14.882996285372853, 99.82006009997187 14.88206538537369, 99.81981259997188 14.88194878537379, 99.8193841999719 14.881789685373965, 99.81409689997207 14.883097685372741, 99.81408859997208 14.883047085372779, 99.8193540999719 14.88178458537396, 99.81920019997193 14.881726385374003, 99.81918509997196 14.881698385374042))"
RDC,2022,6566,718,11.98,RT,0,1,RT1,11.68196995,99.82162240367538,14.883601505220463,"POLYGON ((99.82007779997187 14.883749385372164, 99.8201565999719 14.884031285371908, 99.82031909997188 14.884227885371713, 99.82142669997185 14.883922885372021, 99.82142469997186 14.883922985371987, 99.82134529997185 14.883419585372437, 99.82136979997185 14.883415685372473, 99.82146129997184 14.883900485372006, 99.82189439997184 14.883840485372103, 99.82245019997178 14.883667785372255, 99.82301589997181 14.883487385372385, 99.82309819997178 14.882932285372915, 99.82007779997187 14.883749385372164))"
RDC,2022,6566,719,16.82,RT,0,1,RT1,14.1254459,99.821532672862,14.882922092383549,"POLYGON ((99.82001739997186 14.882915785372903, 99.81996709997186 14.883181385372692, 99.81996999997189 14.883241785372634, 99.82004279997189 14.883705885372196, 99.82310399997178 14.882857985372988, 99.82320539997178 14.882160485373628, 99.82180479997182 14.882494285373337, 99.82127649997186 14.882634485373183, 99.82138769997184 14.883330985372549, 99.82133759997183 14.883346785372506, 99.82125879997186 14.8826167853732, 99.82001739997186 14.882915785372903))"
RDC,2022,6566,720,10.23,RT,0,1,RT1,17.05669599,99.82146001990799,14.882314065117574,"POLYGON ((99.82125979997186 14.882601185373222, 99.8232246999718 14.882125885373659, 99.82328679997178 14.88182728537393, 99.8232316999718 14.881784385373985, 99.82316569997178 14.881775685373965, 99.82271579997183 14.88186458537387, 99.82202179997184 14.882025185373736, 99.82119659997186 14.882212085373574, 99.82124729997183 14.882589985373222, 99.82121959997185 14.882582685373237, 99.82116269997185 14.882214085373569, 99.82098849997186 14.882236685373517, 99.82042869997186 14.882206185373562, 99.82020629997187 14.882115685373643, 99.82005259997189 14.882153885373613, 99.8199838999719 14.882893485372913, 99.82125979997186 14.882601185373222))"
RDC,2022,6566,721,5.36,NP,1,0,Jan-cane,11.93656716,99.8222599450617,14.881666500959396,"POLYGON ((99.82122499997186 14.882077785373687, 99.82335249997178 14.88159928537414, 99.82346689997179 14.881268085374447, 99.82117689997186 14.88169278537404, 99.82122499997186 14.882077785373687))"
RDC,2022,6566,725,20.75,RT,0,1,RT1,11.90698795,99.82240680503773,14.880879887100907,"POLYGON ((99.82104139997188 14.880585585375076, 99.82116679997186 14.881689185374036, 99.82349519997179 14.881238285374478, 99.82378229997177 14.88065898537498, 99.82380659997177 14.880567385375107, 99.82382869997176 14.880467985375185, 99.82381929997179 14.880360585375296, 99.82373069997178 14.880100185375536, 99.82104139997188 14.880585585375076))"
RDC,2022,6566,726,13.86,RT,0,1,RT2,11.32323232,99.82229128076479,14.87997338802723,"POLYGON ((99.82088289997189 14.879845785375736, 99.82103779997186 14.880565585375088, 99.82373259997179 14.880093285375525, 99.82350689997178 14.87938318537618, 99.82088289997189 14.879845785375736))"
RDC,2022,6566,731,11.12,RT,0,1,RT2,11.6807554,99.81317413631477,14.879046798988602,"POLYGON ((99.81371049997212 14.880935085374706, 99.81407779997211 14.880767085374886, 99.81330679997215 14.878873685376593, 99.81294099997217 14.87894778537653, 99.81292669997212 14.87892668537652, 99.81329229997213 14.878855685376598, 99.81272789997217 14.877326185377987, 99.81254719997216 14.87725008537806, 99.81223119997216 14.877180285378174, 99.81371049997212 14.880935085374706))"
RDC,2022,6566,732,24.21,RT,0,1,RT2,13.2945064,99.8125173494489,14.87899309831207,"POLYGON ((99.8136759999721 14.880912885374734, 99.8122027999722 14.87715868537817, 99.81208199997215 14.877096785378232, 99.81195449997219 14.876984985378318, 99.81184429997221 14.876846485378458, 99.8117792999722 14.876796785378463, 99.81132699997221 14.876947885378359, 99.81216489997219 14.879087685376417, 99.81289439997215 14.878934485376554, 99.81289839997214 14.8789735853765, 99.81217919997216 14.879128185376333, 99.81299449997213 14.881209885374451, 99.8136759999721 14.880912885374734))"
RDC,2022,6566,733,24.15,RT,0,1,RT2,13.2484472,99.81178382308539,14.879226587851807,"POLYGON ((99.81226629997214 14.881499785374158, 99.81296099997215 14.88122998537446, 99.81233379997215 14.879625985375887, 99.81130129997223 14.876956285378366, 99.81060329997226 14.877180585378118, 99.8114197999722 14.879297685376201, 99.81212139997218 14.879114285376351, 99.81213309997214 14.879151785376335, 99.81142139997222 14.879335785376146, 99.81226629997214 14.881499785374158))"
RDC,2022,6566,734,25.32,RT,0,1,RT2,12.58767773,99.8110321842873,14.879444717547104,"POLYGON ((99.81063789997224 14.879465785376047, 99.81151149997217 14.881686985374023, 99.81160699997216 14.881703885373996, 99.81185019997214 14.881656685374058, 99.81223369997214 14.881496185374214, 99.81054489997226 14.87716738537817, 99.80982439997229 14.877366985377964, 99.81062099997224 14.879433885376065, 99.81135619997217 14.8792778853762, 99.81137569997217 14.87931828537615, 99.81063789997224 14.879465785376047))"
RDC,2022,6566,735,25.18,RT,0,1,RT2,12.74106434,99.81024540619836,14.879631883387658,"POLYGON ((99.8090866999723 14.87780068537754, 99.81065819997218 14.88182798537387, 99.81144169997218 14.881573285374142, 99.81062199997224 14.87946038537603, 99.80978379997224 14.877360185377972, 99.80937199997226 14.877564185377786, 99.80920309997225 14.877699985377673, 99.8090866999723 14.87780068537754))"
RDC,2022,6566,740,9.44,NP,1,0,Jan-cane,11.18855932,99.82211076526133,14.879354557627073,"POLYGON ((99.82086889997186 14.87981938537574, 99.8234966999718 14.879374085376188, 99.82335329997179 14.878900985376598, 99.82100399997186 14.87927028537624, 99.82091059997185 14.879298885376214, 99.82083729997187 14.879347185376178, 99.82079259997187 14.879412185376129, 99.82077779997189 14.87949798537607, 99.82079209997187 14.879549585376028, 99.82086889997186 14.87981938537574))"
RDC,2022,6566,742,28.66,NP,1,0,Oct-cane,18.79972087,99.82025189759817,14.880640669311736,"POLYGON ((99.81945409997195 14.879341685376192, 99.81943669997189 14.88059718537506, 99.8193841999719 14.881535785374181, 99.81939179997191 14.881595385374112, 99.8196890999719 14.88175928537398, 99.82000069997187 14.881873385373897, 99.8204139999719 14.882054185373685, 99.82071169997187 14.882095085373697, 99.82116089997184 14.88202268537374, 99.82109419997187 14.88122768537448, 99.82105439997184 14.880760685374893, 99.82100539997185 14.880542285375103, 99.82094659997188 14.880253585375366, 99.82078059997185 14.879559385376007, 99.8207693999719 14.87951648537601, 99.82076149997188 14.879457585376061, 99.82076709997189 14.879403285376121, 99.82092359997188 14.879218185376285, 99.8209033999719 14.879051785376483, 99.81947099997194 14.879346085376211, 99.81945409997195 14.879341685376192))"
RDC,2022,6566,744,141.9,RT,0,1,RT1,12.15412262,99.81606017204216,14.8752433383548,"POLYGON ((99.81301299997216 14.877703785377676, 99.81533759997208 14.876919785378396, 99.81621029997206 14.876572285378737, 99.81710089997202 14.876202285379051, 99.81858379997196 14.875620085379595, 99.8202110999719 14.875003585380188, 99.82026009997189 14.874984985380172, 99.82028889997189 14.87495868538019, 99.82029719997193 14.874880885380275, 99.81987689997192 14.873117485381874, 99.8198535999719 14.87305758538193, 99.8198350999719 14.873018985381988, 99.81980669997195 14.87299018538202, 99.81977139997191 14.872970185382028, 99.81942519997196 14.873003185381974, 99.81940459997193 14.873010685382004, 99.81934199997195 14.873037085381938, 99.81930429997195 14.87306218538194, 99.81926999997197 14.8730878853819, 99.81921609997195 14.873119285381874, 99.81887999997193 14.87320558538182, 99.81864829997198 14.873275285381737, 99.81817009997197 14.873441785381559, 99.818150299972 14.873452085381595, 99.81808849997198 14.873484885381549, 99.818051999972 14.873508085381518, 99.81799259997202 14.873573785381447, 99.817953899972 14.873621285381393, 99.81772839997203 14.873745085381316, 99.817420599972 14.873832685381217, 99.81724459997199 14.873866285381173, 99.81684089997202 14.873956285381093, 99.81612979997205 14.874127485380944, 99.8154149999721 14.87427098538079, 99.81480669997212 14.8744096853807, 99.81465139997209 14.87441848538068, 99.81462239997212 14.874392985380709, 99.81464349997209 14.873409485381591, 99.81463739997209 14.873377485381646, 99.81461589997208 14.873357685381645, 99.81409949997213 14.87368988538134, 99.81376079997214 14.87397758538108, 99.81337499997215 14.874292885380799, 99.81289479997216 14.874624285380486, 99.81284529997215 14.874655385380457, 99.81281449997218 14.87468438538042, 99.81280819997217 14.874696685380442, 99.81290899997214 14.875117785380038, 99.81303919997214 14.875455485379723, 99.81316109997215 14.87572518537946, 99.81320889997214 14.875795385379437, 99.81271159997218 14.876155485379071, 99.8119901999722 14.876698985378562, 99.8119719999722 14.876717785378565, 99.81195769997218 14.876740885378565, 99.81202769997216 14.876904285378384, 99.81210669997219 14.87699168537834, 99.81267759997218 14.87717568537816, 99.81284449997214 14.877285585378045, 99.81298919997215 14.877708085377677, 99.81301299997216 14.877703785377676))"
RDC,2022,6566,745,19.8,RT,0,1,RT1,10.71868687,99.81401831473106,14.87849908159076,"POLYGON ((99.81396579997211 14.880112985375467, 99.81462869997209 14.879980585375604, 99.8146476999721 14.8799726853756, 99.81466079997209 14.879959885375628, 99.81466549997207 14.87995168537561, 99.8141790999721 14.877664885377728, 99.81492649997209 14.877489985377848, 99.8151168999721 14.877452585377881, 99.81529209997208 14.877418285377932, 99.81535329997209 14.877004285378334, 99.81535329997209 14.876984785378346, 99.81302469997217 14.877689185377708, 99.81298669997214 14.877726885377625, 99.81343479997211 14.878899985376565, 99.8135411999721 14.879203185376305, 99.81357699997213 14.879290085376216, 99.81378119997211 14.879740385375813, 99.81395569997211 14.88010488537547, 99.81396579997211 14.880112985375467))"
RDC,2022,6566,746,17.18,NP,1,0,Jan-cane,12.93830035,99.81514655156413,14.880808726978648,"POLYGON ((99.81448619997205 14.881671785374035, 99.81516419997209 14.881506985374198, 99.81571649997204 14.881379985374295, 99.81588139997206 14.881346585374322, 99.815961099972 14.881331385374327, 99.816037699972 14.88132028537434, 99.81611169997205 14.88130978537438, 99.81614489997202 14.881301585374363, 99.81618549997204 14.881272985374377, 99.816119099972 14.88028808537529, 99.81610559997205 14.880256985375322, 99.81589919997202 14.880238385375359, 99.81573519997204 14.880262285375313, 99.81569209997201 14.88023348537534, 99.81568609997204 14.880225785375375, 99.81566979997206 14.880164685375396, 99.81567859997205 14.880046885375501, 99.81567649997203 14.880035685375555, 99.81565419997203 14.880003285375572, 99.81406899997212 14.880288385375295, 99.8140622999721 14.880296185375274, 99.81405459997212 14.880316985375279, 99.8144464999721 14.88166058537403, 99.81448619997205 14.881671785374035))"
RDC,2022,6566,801328,45.45,NP,1,0,Jan-cane,13.20814081,99.79361703457238,14.845846743208565,"POLYGON ((99.79468889997288 14.844613985407904, 99.79444709997291 14.84459888540793, 99.7939736999729 14.84453718540798, 99.79286929997296 14.844454285408053, 99.79264539997298 14.844465485408058, 99.79259689997295 14.84447588540806, 99.79236239997297 14.84468858540783, 99.79232599997297 14.844737185407798, 99.79232689997295 14.845081985407464, 99.79243879997297 14.846025285406622, 99.79255379997296 14.84628378540636, 99.79318699997292 14.847326985405433, 99.79325579997293 14.847414285405318, 99.7933590999729 14.847464085405269, 99.79341819997295 14.847492485405265, 99.7942078999729 14.847527685405247, 99.79448479997292 14.84684758540586, 99.7946864999729 14.846639885406077, 99.79472159997287 14.846584885406093, 99.79482269997288 14.846385685406279, 99.79486609997286 14.846265885406398, 99.79468889997288 14.844613985407904))"
RDC,2022,6566,801336,9.43,RT,0,1,RT1,10.87486744,99.79677508152635,14.846805575677903,"POLYGON ((99.79653449997282 14.847727485405091, 99.79724299997278 14.847798385405, 99.79697199997278 14.845717485406889, 99.79631039997282 14.845981285406678, 99.79653449997282 14.847727485405091))"
RDC,2022,6566,801337,23.71,NP,1,0,Jan-cane,12.78954028,99.80375279866864,14.84659998418226,"POLYGON ((99.80314039997262 14.84824208540461, 99.80329249997259 14.847746685405102, 99.8034204999726 14.847761285405067, 99.80399219997255 14.847902385404955, 99.80443019997257 14.847897785404939, 99.80440359997255 14.84764588540515, 99.80433009997256 14.847372685405414, 99.80437209997257 14.846745785406007, 99.80441849997256 14.846344885406383, 99.80453779997254 14.845915785406758, 99.80453159997258 14.845689985406954, 99.80416609997255 14.845487585407163, 99.80392069997258 14.845360585407256, 99.80308819997259 14.84530228540733, 99.80314039997262 14.84824208540461))"
RDC,2022,6566,801339,22.16,RT,0,1,RT2,14.69268953,99.83110578210027,14.862154329535029,"POLYGON ((99.83186479997156 14.863343085390897, 99.83211759997155 14.861769785392326, 99.83138439997157 14.861381785392688, 99.8308044999716 14.861024185392981, 99.82976829997163 14.862270185391882, 99.83186479997156 14.863343085390897))"
RDC,2022,6566,801340,19.29,NP,1,0,Jan-cane,12.85588388,99.83044307788077,14.863260183953804,"POLYGON ((99.82973969997163 14.862301585391801, 99.82894599997168 14.863253985390944, 99.82905529997166 14.863306985390938, 99.82925689997165 14.863351585390864, 99.82930769997166 14.863359985390868, 99.82950839997164 14.863317385390873, 99.82959769997164 14.863349085390867, 99.82971389997164 14.863527685390737, 99.8299392999716 14.863650985390603, 99.8299873999716 14.863666585390574, 99.83015329997161 14.863653085390567, 99.83027859997158 14.863655085390613, 99.83041409997158 14.863701985390547, 99.8304341999716 14.863736185390527, 99.83056979997158 14.864027285390236, 99.8306376999716 14.864054785390252, 99.83106229997156 14.864089585390204, 99.83127679997159 14.864037785390254, 99.83145589997154 14.863923285390369, 99.83166929997155 14.863824685390455, 99.83172129997158 14.863742985390521, 99.83175719997158 14.863542785390711, 99.83181949997154 14.863359385390856, 99.82973969997163 14.862301585391801))"
RDC,2022,6566,801341,15.71,RT,0,1,RT2,12.81795035,99.83274418061413,14.862781531114477,"POLYGON ((99.83377709997151 14.86262338539157, 99.83213529997155 14.861779685392325, 99.83188109997153 14.863340885390866, 99.83195649997154 14.863373885390862, 99.83214689997155 14.863367885390883, 99.83237969997153 14.863279485390928, 99.83247929997152 14.863312585390894, 99.83258609997154 14.863370285390854, 99.8326331999715 14.86340728539084, 99.83276459997154 14.863594985390646, 99.83283619997155 14.86362548539065, 99.83287789997154 14.863623385390637, 99.83294049997151 14.863595085390662, 99.83310659997152 14.86347398539077, 99.83320699997152 14.863449185390795, 99.83339769997147 14.863500385390777, 99.83377709997151 14.86262338539157))"
RDC,2022,6566,801351,86.94,RT,0,1,RT1,8.942374051,99.80153991627495,14.846724055750776,"POLYGON ((99.8000446999727 14.844511585408005, 99.8000525999727 14.848371385404516, 99.8002752999727 14.848435485404437, 99.8009778999727 14.848642885404267, 99.80136819997267 14.8486915854042, 99.8018379999726 14.848896185404033, 99.80223219997261 14.849050485403856, 99.80238319997262 14.848959485403945, 99.8024361999726 14.848873185404063, 99.8024937999726 14.848820285404097, 99.80259859997263 14.848734785404162, 99.80276469997261 14.848595885404317, 99.80299859997263 14.848394685404454, 99.8031542999726 14.848214485404629, 99.80317229997262 14.84804748540481, 99.80302359997262 14.845232285407398, 99.80228049997262 14.84516408540742, 99.80226199997261 14.845120585407455, 99.80227309997261 14.844673685407884, 99.8000446999727 14.844511585408005))"
RDC,2022,6566,801353,24.82,RT,0,1,RT1,12.89524577,99.79584102991899,14.845225700822642,"POLYGON ((99.79502199997289 14.846519885406149, 99.79696699997281 14.845678685406956, 99.79684809997279 14.845184885407393, 99.79643549997287 14.843872185408566, 99.79629449997283 14.843954185408512, 99.79596539997284 14.84418668540828, 99.79551509997286 14.84440178540813, 99.79482799997288 14.844685485407817, 99.79496969997291 14.845878485406734, 99.79502199997289 14.846519885406149))"
RDC,2022,6566,801354,11.5,RT,0,1,RT1,11.0573913,99.79739631493422,14.844347220126165,"POLYGON ((99.79695889997281 14.845425485407162, 99.79760249997277 14.845216985407365, 99.7981499999728 14.844977985407565, 99.7979471999728 14.844242985408275, 99.79785659997279 14.843701485408777, 99.7977211999728 14.843267985409128, 99.79757719997278 14.842938985409468, 99.79746989997281 14.842994385409419, 99.79745049997284 14.843024485409396, 99.7974129999728 14.84308688540933, 99.7973233999728 14.843425385409018, 99.79683389997284 14.843640985408806, 99.7970667999728 14.844127585408353, 99.79661129997282 14.844315985408189, 99.79695889997281 14.845425485407162))"
