Plant,Year,YearCrop,FID,Area,CaneType,NP,RT,CropType,Yield,Lon,Lat,geometry
RDC,2024,6768,900119,44.02,NP,1,0,Jan-cane,8.33920945,99.57749542228244,14.983071225386857,"POLYGON ((99.5797632 14.982411400000004, 99.57911540000002 14.981457899999995, 99.5785179 14.981633500000001, 99.57779269999999 14.982081899999997, 99.5764969 14.982769700000006, 99.57597915859375 14.983133898828143, 99.57540070000002 14.983443399999999, 99.5761216354939 14.98481757123335, 99.5765194 14.984665100000015, 99.57707509999999 14.984344699999994, 99.57738694812011 14.983943965079746, 99.5777365 14.983665700000003, 99.57969491427734 14.982469338964847, 99.5797632 14.982411400000004))"
RDC,2024,6768,900120,25.04,NP,1,0,Oct-cane,13.87795527,99.58007777750956,14.979770588008174,"POLYGON ((99.579113 14.9812003, 99.5796609 14.9810295, 99.5802883 14.9806766, 99.5808946 14.9803383, 99.5811456 14.9788946, 99.5805737 14.9787007, 99.5794721 14.9786127, 99.579113 14.9812003))"
RDC,2024,6768,901101,41.53,NP,1,0,Oct-cane,17.14447387,99.74065639878125,14.8456482743059,"POLYGON ((99.7416739 14.844071, 99.7403258 14.843908, 99.7392749 14.8468986, 99.7400404 14.8470015, 99.7407069 14.8471441, 99.7414405 14.8472105, 99.7416739 14.844071))"
RDC,2024,6768,901102,28.21,NP,1,0,Jan-cane,19.11960298,99.74208525059498,14.845887243999202,"POLYGON ((99.743106 14.844142, 99.7417236 14.8440243, 99.7414578 14.8472306, 99.741449 14.8472384, 99.7414513 14.847237, 99.7411974 14.8479529, 99.7421449 14.8482163, 99.7423208 14.8463573, 99.7424976 14.8463716, 99.743106 14.844142))"
RDC,2024,6768,901104,18.5,NP,1,0,Jan-cane,12.13027027,99.7428614325858,14.847910586968649,"POLYGON ((99.743309 14.8485109, 99.7434333 14.8474827, 99.7435198 14.8467255, 99.7425647 14.8466161, 99.7424979 14.8466192, 99.7424709 14.8466565, 99.7424569 14.8467409, 99.7424298 14.8468371, 99.7422653 14.8483794, 99.7425653 14.8484871, 99.7425467 14.8486182, 99.7424475 14.8489005, 99.742431 14.8491481, 99.742379 14.849257, 99.7423605 14.8493984, 99.7425566 14.8494984, 99.7427175 14.8495899, 99.7430664 14.8490368, 99.7432128 14.8488014, 99.7432323 14.8487085, 99.7432854 14.8486896, 99.743309 14.8485109))"
RDC,2024,6768,901111,3.91,NP,1,0,Oct-cane,7.023017903,99.74809538185593,14.84579684345953,"POLYGON ((99.7471304 14.8457659, 99.747213 14.8461106, 99.7490516 14.8458114, 99.7490632 14.8454932, 99.7471304 14.8457659))"
RDC,2024,6768,901112,19.99,NP,1,0,Oct-cane,6.347673837,99.74812814320548,14.84688381116995,"POLYGON ((99.7485499 14.84591, 99.7472188 14.846169, 99.7475478 14.8479272, 99.7489065 14.8475938, 99.7489986 14.8462648, 99.7486835 14.8462613, 99.7485499 14.84591))"
RDC,2024,6768,901114,15.91,NP,1,0,Jan-cane,9.30672533,99.73868079253677,14.839375224287394,"POLYGON ((99.7400312 14.8396344, 99.7402338 14.8389232, 99.739362 14.8389431, 99.738544 14.8389878, 99.7374878 14.8390586, 99.7375298 14.8394862, 99.7369838 14.8395437, 99.7370132 14.8398638, 99.7400312 14.8396344))"
RDC,2024,6768,901115,18.98,NP,1,0,Jan-cane,9.790832455,99.74106466155415,14.840208011969036,"POLYGON ((99.7420449 14.8408822, 99.742169 14.8396659, 99.7401627 14.8395309, 99.739879 14.8407213, 99.7420449 14.8408822))"
RDC,2024,6768,901116,17.62,NP,1,0,Jan-cane,11.23836549,99.74436717904929,14.840269786885276,"POLYGON ((99.7443462 14.8410952, 99.7445723 14.8403024, 99.7450908 14.8403735, 99.7448746 14.8411974, 99.7451693 14.8412181, 99.7455917 14.8397685, 99.7445858 14.8394666, 99.7445149 14.8396848, 99.7434705 14.8395487, 99.7434465 14.8397207, 99.7433388 14.8409882, 99.7443462 14.8410952))"
RDC,2024,6768,901119,4.35,NP,1,0,Oct-cane,19.21149425,99.74357824114708,14.837164516266716,"POLYGON ((99.7438936 14.836082, 99.7436392 14.8361222, 99.7432314 14.8380501, 99.7435914 14.8381318, 99.7438936 14.836082))"
RDC,2024,6768,901120,13.79,NP,1,0,Oct-cane,17.42059463,99.74428189654834,14.833248909135982,"POLYGON ((99.7442677 14.8321203, 99.7436393 14.8324252, 99.7437707 14.832879, 99.7438324 14.8342947, 99.7439125 14.8343867, 99.744721 14.8341051, 99.7445294 14.8332302, 99.7445138 14.8331486, 99.7445299 14.833109, 99.7445921 14.8330733, 99.7447459 14.833023, 99.7448338 14.8330957, 99.7448924 14.8331895, 99.7450706 14.8335853, 99.7451286 14.8336946, 99.7453862 14.8335419, 99.7442677 14.8321203))"
RDC,2024,6768,901121,25.02,NP,1,0,Jan-cane,15.9108713,99.74476290822139,14.835149425357772,"POLYGON ((99.7456652 14.836032, 99.745672 14.8344844, 99.7455034 14.8342581, 99.7452642 14.8340271, 99.7447671 14.8341476, 99.7443704 14.8342817, 99.7439136 14.8344472, 99.7439007 14.8344776, 99.7438742 14.8350476, 99.7436875 14.836062, 99.7456652 14.836032))"
RDC,2024,6768,901124,10.91,NP,1,0,Jan-cane,9.121906508,99.74776359263723,14.834039081066505,"POLYGON ((99.7485797 14.8341073, 99.7479998 14.833125, 99.7473998 14.8336714, 99.7469904 14.834014, 99.7469583 14.8341072, 99.747186 14.8344378, 99.7475009 14.8348968, 99.7485797 14.8341073))"
RDC,2024,6768,901125,22.17,NP,1,0,Jan-cane,13.58592693,99.74836797863468,14.835729009920007,"POLYGON ((99.7491029 14.834229, 99.7488273 14.8340939, 99.7486941 14.8340872, 99.7486024 14.8341177, 99.7475211 14.8349277, 99.7479609 14.8354536, 99.7479583 14.8356049, 99.7478777 14.8358739, 99.7478802 14.8360937, 99.7478223 14.8374667, 99.7486943 14.8374001, 99.74883 14.8356973, 99.7488827 14.8354499, 99.7490813 14.8344112, 99.7491029 14.834229))"
RDC,2024,6768,901129,28.34,NP,1,0,Jan-cane,12.1365561,99.7525817231113,14.833502632714474,"POLYGON ((99.7523755 14.8322175, 99.7520895 14.8331209, 99.7511543 14.8336324, 99.7513808 14.8342313, 99.7530585 14.8347718, 99.753805 14.8325258, 99.7523755 14.8322175))"
RDC,2024,6768,901130,5.26,NP,1,0,Jan-cane,11.76425856,99.75355812514036,14.833997782176056,"POLYGON ((99.7539975 14.8330812, 99.7536668 14.8330578, 99.7530923 14.8347919, 99.7535258 14.8348797, 99.7539975 14.8330812))"
RDC,2024,6768,901131,5.07,NP,1,0,Jan-cane,12.54043393,99.75428924203885,14.832065043836508,"POLYGON ((99.7537331 14.8329772, 99.7540316 14.8330385, 99.7542854 14.8328388, 99.7548133 14.8313358, 99.7545755 14.8312266, 99.7546324 14.8310543, 99.7544095 14.8310048, 99.7537331 14.8329772))"
RDC,2024,6768,901132,30.37,NP,1,0,Jan-cane,13.61738558,99.75269670561079,14.836307140001777,"POLYGON ((99.7532818 14.8350471, 99.7514438 14.8344307, 99.7514495 14.8345746, 99.7525141 14.8374119, 99.7534216 14.8390663, 99.7534939 14.839057, 99.7532818 14.8350471))"
RDC,2024,6768,901134,8.92,NP,1,0,May-cane,8.75,99.7532834007325,14.84047503215298,"POLYGON ((99.7529621 14.8396137, 99.7528194 14.8401064, 99.7527331 14.8411184, 99.7528761 14.8413797, 99.7534864 14.8409054, 99.7542694 14.840402, 99.7534867 14.8399967, 99.7534381 14.8398629, 99.7529621 14.8396137))"
RDC,2024,6768,901135,35.51,NP,1,0,Jan-cane,8.270909603,99.75369343199158,14.849135071016184,"POLYGON ((99.7545326 14.8488868, 99.7544638 14.8485876, 99.7543935 14.848224, 99.7543565 14.8481225, 99.754333 14.8479618, 99.7543009 14.8477878, 99.7541838 14.847256, 99.7541443 14.847201, 99.7540269 14.8472192, 99.7535054 14.8472983, 99.7532263 14.8473358, 99.7532001 14.8474708, 99.7532338 14.8476207, 99.7533207 14.8479477, 99.7533825 14.8483469, 99.7534199 14.8485618, 99.753753 14.8485231, 99.7538775 14.8491326, 99.7534813 14.8491973, 99.7533824 14.8487031, 99.7525078 14.8488962, 99.7526065 14.8495417, 99.7525958 14.8495934, 99.7527137 14.8506289, 99.7539197 14.8503828, 99.7543274 14.850267, 99.7549023 14.8501116, 99.7548875 14.8499742, 99.7548448 14.8498366, 99.7546728 14.8493139, 99.7545326 14.8488868))"
RDC,2024,6768,901137,11.6,NP,1,0,Jan-cane,9.870689655,99.75510303831915,14.846081028260844,"POLYGON ((99.7550345 14.8474157, 99.7554114 14.8471495, 99.7554351 14.8470926, 99.7555347 14.84516, 99.7547914 14.8451155, 99.7547077 14.8452518, 99.754667 14.8452924, 99.7545888 14.8453145, 99.7545727 14.8453322, 99.7545651 14.8454899, 99.7546108 14.8457183, 99.7550345 14.8474157))"
RDC,2024,6768,901138,6.27,NP,1,0,Jan-cane,5.167464115,99.75584028674434,14.845905768590356,"POLYGON ((99.7556209 14.8452088, 99.7554955 14.8466528, 99.7554864 14.8470248, 99.7554886 14.8470289, 99.7554998 14.8470322, 99.7558038 14.8467443, 99.7558389 14.8464683, 99.7559215 14.8460127, 99.7559197 14.8460102, 99.7562572 14.8459784, 99.7563009 14.8454613, 99.7562831 14.8452339, 99.7556209 14.8452088))"
RDC,2024,6768,902101,15.78,NP,1,0,Jan-cane,11.11723701,99.81744300384467,14.868248651214868,"POLYGON ((99.8162959 14.8680421, 99.8163385 14.8680615, 99.8167529 14.8690139, 99.8171394 14.8689284, 99.8172713 14.8688796, 99.8178075 14.8687523, 99.8182983 14.8686948, 99.8184956 14.8686268, 99.8180876 14.8673925, 99.8162959 14.8680421))"
RDC,2024,6768,902102,8.37,NP,1,0,Jan-cane,9.08004779,99.81815254452366,14.866427914988408,"POLYGON ((99.8182183 14.8672794, 99.8188224 14.8670927, 99.8181169 14.8655279, 99.8174745 14.865906, 99.8182183 14.8672794))"
RDC,2024,6768,902103,15.84,NP,1,0,Jan-cane,11.28093434,99.81911426266133,14.867939353468497,"POLYGON ((99.8182705 14.8673296, 99.8186281 14.8686952, 99.8187553 14.8687293, 99.8188636 14.8687467, 99.8189948 14.8687723, 99.819266 14.8688004, 99.8193946 14.8687801, 99.8195944 14.8687221, 99.8197704 14.8686113, 99.8199644 14.868472, 99.8195245 14.867129, 99.8195092 14.8671138, 99.8194748 14.8670745, 99.8194377 14.8670555, 99.8193936 14.8670445, 99.8193497 14.8670344, 99.8192892 14.8670311, 99.8192228 14.8670391, 99.8191613 14.8670416, 99.8182705 14.8673296))"
RDC,2024,6768,902105,61.2,NP,1,0,Jan-cane,10.09215686,99.82503103306705,14.872496022822093,"POLYGON ((99.8238769 14.8740048, 99.823871 14.8739906, 99.8242344 14.8738416, 99.8245627 14.8736967, 99.8256306 14.8732626, 99.8256505 14.8732699, 99.8256805 14.8733095, 99.8256853 14.873323, 99.8257613 14.8734884, 99.8259886 14.8738749, 99.8259996 14.8738771, 99.8260374 14.8738679, 99.8260496 14.8738608, 99.8271972 14.8732427, 99.8271947 14.8732164, 99.8271747 14.8731758, 99.8264739 14.8714638, 99.8264598 14.8714359, 99.8264259 14.8713527, 99.8260098 14.8701857, 99.8259745 14.8701841, 99.8259396 14.8702195, 99.8256915 14.8705781, 99.8254484 14.8708961, 99.8251122 14.8711485, 99.8248457 14.8713091, 99.8247198 14.8713905, 99.8242056 14.8716031, 99.823592 14.8718877, 99.823431 14.8719906, 99.8232079 14.8721203, 99.8230236 14.87219, 99.8227867 14.8723372, 99.8227841 14.8723627, 99.822793 14.872403, 99.8229694 14.8729474, 99.8230318 14.873156, 99.8230839 14.8733616, 99.8231633 14.8736654, 99.8233065 14.8741872, 99.8233606 14.8742068, 99.8233606 14.8742068, 99.8238769 14.8740048))"
RDC,2024,6768,902110,18.21,NP,1,0,Oct-cane,10.2317408,99.82835971547084,14.878983891610105,"POLYGON ((99.82723595725828 14.878355553676968, 99.82776060511571 14.879830979365096, 99.8286429675552 14.879819452605801, 99.82941801565278 14.87965231500145, 99.82897087234319 14.878055856554866, 99.82723595725828 14.878355553676968))"
RDC,2024,6768,902111,45.72,NP,1,0,Jan-cane,7.097987752,99.82567130561733,14.8794546934745,"POLYGON ((99.8272712 14.8783307, 99.8235119 14.8789136, 99.8239147 14.8801602, 99.8239341 14.8802852, 99.8239687 14.8804626, 99.8240362 14.8804764, 99.8241037 14.8804814, 99.8244074 14.8804908, 99.8248367 14.8804521, 99.826885 14.8801399, 99.8276869 14.8799614, 99.8277551 14.8798116, 99.8275756 14.8789708, 99.8237469 14.879637, 99.8237143 14.8795576, 99.8274317 14.8789205, 99.8272712 14.8783307))"
RDC,2024,6768,902120,20.5,NP,1,0,Oct-cane,11.2982439,99.82240672215259,14.880862819532616,"POLYGON ((99.82352253128454 14.88118792819364, 99.8237823 14.880659, 99.8238066 14.8805674, 99.8238287 14.880468, 99.8238193 14.8803606, 99.8237307 14.8801002, 99.8210414 14.8805856, 99.821036335772 14.88058295533871, 99.82116909528598 14.881660205863014, 99.82352253128454 14.88118792819364))"
RDC,2024,6768,902123,12.37,NP,1,0,Jan-cane,5.248181083,99.81607610470137,14.88365723521032,"POLYGON ((99.814385 14.8838215, 99.8146438 14.8842987, 99.8160522 14.88395, 99.8173817 14.8835715, 99.817703 14.8834768, 99.8176581 14.88299, 99.814385 14.8838215))"
RDC,2024,6768,902128,141.89,NP,1,0,Jan-cane,6.173726126,99.81606017207008,14.87524335297487,"POLYGON ((99.813013 14.8777038, 99.8153376 14.8769198, 99.8162103 14.8765723, 99.8171009 14.8762023, 99.8185838 14.8756201, 99.8202111 14.8750036, 99.8202601 14.874985, 99.8202889 14.8749587, 99.8202972 14.8748809, 99.8198769 14.8731175, 99.8198536 14.8730576, 99.8198351 14.873019, 99.8198067 14.8729902, 99.8197714 14.8729702, 99.8194252 14.8730032, 99.8194046 14.8730107, 99.819342 14.8730371, 99.8193043 14.8730622, 99.81927 14.8730879, 99.8192161 14.8731193, 99.81888 14.8732056, 99.8186483 14.8732753, 99.8181701 14.8734418, 99.8181503 14.8734521, 99.8180885 14.8734849, 99.818052 14.8735081, 99.8179926 14.8735738, 99.8179539 14.8736213, 99.8177284 14.8737451, 99.8174206 14.8738327, 99.8172446 14.8738663, 99.8168409 14.8739563, 99.8161298 14.8741275, 99.815415 14.874271, 99.8148067 14.8744097, 99.8146514 14.8744185, 99.8146224 14.874393, 99.8146435 14.8734095, 99.8146374 14.8733775, 99.8146159 14.8733577, 99.8140995 14.8736899, 99.8137608 14.8739776, 99.813375 14.8742929, 99.8128948 14.8746243, 99.8128453 14.8746554, 99.8128145 14.8746844, 99.8128082 14.8746967, 99.812909 14.8751178, 99.8130392 14.8754555, 99.8131611 14.8757252, 99.8132089 14.8757954, 99.8127116 14.8761555, 99.8119902 14.876699, 99.811972 14.8767178, 99.8119577 14.8767409, 99.8120277 14.8769043, 99.8121067 14.8769917, 99.8126776 14.8771757, 99.8128445 14.8772856, 99.8129892 14.8777081, 99.813013 14.8777038))"
RDC,2024,6768,902131,11.3,NP,1,0,Jan-cane,7.610619469,99.81317413634265,14.879046813612208,"POLYGON ((99.8137105 14.8809351, 99.8140778 14.8807671, 99.8133068 14.8788737, 99.812941 14.8789478, 99.8129267 14.8789267, 99.8132923 14.8788557, 99.8127279 14.8773262, 99.8125472 14.8772501, 99.8122312 14.8771803, 99.8137105 14.8809351))"
RDC,2024,6768,902132,23.21,NP,1,0,Jan-cane,9.473071952,99.81251734947674,14.878993112935602,"POLYGON ((99.813676 14.8809129, 99.8122028 14.8771587, 99.812082 14.8770968, 99.8119545 14.876985, 99.8118443 14.8768465, 99.8117793 14.8767968, 99.811327 14.8769479, 99.8121649 14.8790877, 99.8128944 14.8789345, 99.8128984 14.8789736, 99.8121792 14.8791282, 99.8129945 14.8812099, 99.813676 14.8809129))"
RDC,2024,6768,902133,24.2,NP,1,0,Jan-cane,7.069008264,99.81178382311322,14.879226602475534,"POLYGON ((99.8122663 14.8814998, 99.812961 14.88123, 99.8123338 14.879626, 99.8113013 14.8769563, 99.8106033 14.8771806, 99.8114198 14.8792977, 99.8121214 14.8791143, 99.8121331 14.8791518, 99.8114214 14.8793358, 99.8122663 14.8814998))"
RDC,2024,6768,902134,24.81,NP,1,0,Jan-cane,7.044740024,99.8110321843151,14.879444732171024,"POLYGON ((99.8106379 14.8794658, 99.8115115 14.881687, 99.811607 14.8817039, 99.8118502 14.8816567, 99.8122337 14.8814962, 99.8105449 14.8771674, 99.8098244 14.877367, 99.810621 14.8794339, 99.8113562 14.8792779, 99.8113757 14.8793183, 99.8106379 14.8794658))"
RDC,2024,6768,902136,36.5,NP,1,0,Oct-cane,9.715206563,99.81163941507357,14.885815537644238,"POLYGON ((99.81102556625041 14.883643577004023, 99.81102834392908 14.88367788950552, 99.81105389999999 14.883655599999997, 99.81101660000007 14.88880510000007, 99.81160510000012 14.888700500000141, 99.81160950000009 14.887532799999974, 99.81161950000006 14.887495700000102, 99.8116414000001 14.883393399999932, 99.81168070000012 14.883374500000002, 99.81167750000003 14.887463100000048, 99.81221210000007 14.887429100000077, 99.81240120000007 14.886015099999952, 99.81241560000001 14.885799600000098, 99.81241779999999 14.88501620000011, 99.81228990000011 14.884306400000014, 99.81224149999997 14.883917900000029, 99.81201750000014 14.883262200000104, 99.8117041000001 14.883360500000094, 99.81110230000007 14.883607300000051, 99.81102556625041 14.883643577004023))"
RDC,2024,6768,902140,40.97,NP,1,0,Oct-cane,8.033683183,99.80536806544774,14.898067172795843,"POLYGON ((99.8058469 14.8960545, 99.8058172 14.896028, 99.8054313 14.8963296, 99.8049836 14.8966984, 99.8047958 14.8969459, 99.8047327 14.8970649, 99.8045803 14.8973279, 99.8044756 14.8974685, 99.8042464 14.8977247, 99.8040385 14.8979211, 99.803815 14.8981473, 99.803441 14.8987207, 99.8040809 14.8991321, 99.8043716 14.8993363, 99.8044138 14.8993432, 99.8044584 14.8993387, 99.8047152 14.8992639, 99.8048058 14.899264, 99.8048815 14.8992888, 99.8049285 14.8993208, 99.8049364 14.8993316, 99.8049641 14.899363, 99.8050048 14.8993816, 99.8050546 14.8993809, 99.8051885 14.8993469, 99.8054886 14.8992426, 99.8056382 14.8991892, 99.8060325 14.8990288, 99.8061505 14.8991096, 99.8062825 14.8992149, 99.8064588 14.8993517, 99.8065004 14.8993535, 99.8065425 14.8993325, 99.8069016 14.8990518, 99.8069098 14.8990245, 99.806916 14.8989799, 99.8069507 14.8988204, 99.8069551 14.8986488, 99.8069468 14.8985532, 99.806882 14.8983107, 99.8067831 14.8981374, 99.8066265 14.8978924, 99.8065986 14.8977535, 99.8064441 14.8973964, 99.8062167 14.8969502, 99.8058469 14.8960545))"
RDC,2024,6768,903102,12.78,NP,1,0,Jan-cane,9.814241002,99.76457358214672,14.867680865738706,"POLYGON ((99.7651503 14.8670357, 99.7637352 14.8670409, 99.7641236 14.8685124, 99.7654249 14.8681179, 99.7651503 14.8670357))"
RDC,2024,6768,903108,13.8,NP,1,0,Jan-cane,15.20217391,99.7776623885472,14.8651345103301,"POLYGON ((99.7785409 14.8657562, 99.7777976 14.8638383, 99.7774548 14.8640864, 99.777415 14.8641425, 99.7772303 14.8647477, 99.7769075 14.8655758, 99.7767622 14.8658676, 99.7767934 14.8659249, 99.7768252 14.8659599, 99.7783354 14.865819, 99.7785409 14.8657562))"
RDC,2024,6768,903111,20.59,NP,1,0,Oct-cane,19.56386595,99.78057547355802,14.860345108900171,"POLYGON ((99.778526 14.8599778, 99.7789026 14.8605512, 99.7795101 14.8605277, 99.7806491 14.8608065, 99.7813775 14.860942, 99.782156 14.8611224, 99.7817553 14.8598053, 99.778526 14.8599778))"
RDC,2024,6768,903124,32.85,NP,1,0,Jan-cane,10.55281583,99.76585343629192,14.850929131526199,"POLYGON ((99.7668874 14.8500665, 99.7656639 14.8507688, 99.7651456 14.8494607, 99.7642414 14.8499891, 99.7644481 14.8505899, 99.7645678 14.8508224, 99.7647147 14.8510201, 99.7648291 14.8511194, 99.765025 14.8514564, 99.7651501 14.8517, 99.7652595 14.851854, 99.7654117 14.8519726, 99.7661948 14.8518831, 99.7675584 14.8517645, 99.7668874 14.8500665))"
RDC,2024,6768,903125,18.84,NP,1,0,Jan-cane,9.23566879,99.76713535320668,14.84976357162561,"POLYGON ((99.76755987972714 14.850196604788408, 99.7671689986106 14.849143777886681, 99.76677788163308 14.84819836671592, 99.76657550354663 14.847491022644775, 99.76644628122747 14.847134451889659, 99.7659389637412 14.84745860716906, 99.76654200123014 14.848982130736658, 99.76725990282736 14.85068624166314, 99.76779115031431 14.852121759431668, 99.76793473031832 14.852510736807474, 99.7683743 14.8523096, 99.76755987972714 14.850196604788408))"
RDC,2024,6768,903126,14.96,NP,1,0,Jan-cane,11.88168449,99.77558348475428,14.854132740217427,"POLYGON ((99.7764648 14.8549419, 99.7758439 14.8532484, 99.7745186 14.8534172, 99.7749289 14.8540435, 99.7755927 14.855071, 99.7756488 14.8551158, 99.7757718 14.8551337, 99.7764648 14.8549419))"
RDC,2024,6768,903127,20.08,NP,1,0,Jan-cane,14.97310757,99.7762688051182,14.852798555934543,"POLYGON ((99.7783856 14.8528788, 99.7783964 14.852317, 99.7776938 14.8523693, 99.7776862 14.8523324, 99.7775773 14.852325, 99.7740823 14.8526904, 99.7744891 14.8533558, 99.7783856 14.8528788))"
RDC,2024,6768,903128,15.75,NP,1,0,Jan-cane,10.00380952,99.77652573626204,14.851887996134405,"POLYGON ((99.7755763 14.8525338, 99.7765318 14.8524153, 99.7776373 14.8522599, 99.7774252 14.8511599, 99.7769504 14.8512641, 99.7753426 14.8516233, 99.7755763 14.8525338))"
RDC,2024,6768,903134,19.6,NP,1,0,Jan-cane,8.934693878,99.77496920661379,14.871424837636612,"POLYGON ((99.7735076 14.8711665, 99.7735892 14.8714382, 99.7739775 14.872262, 99.7740719 14.8722558, 99.7745402 14.8721128, 99.7751222 14.8719245, 99.7765564 14.8713811, 99.7763102 14.8707157, 99.7735076 14.8711665))"
RDC,2024,6768,903135,22.8,NP,1,0,Oct-cane,8.662719298,99.7763839423413,14.872758156508954,"POLYGON ((99.7765863 14.8714274, 99.7751754 14.8720382, 99.7753191 14.8724442, 99.7764924 14.8739559, 99.7766923 14.8739406, 99.7769644 14.8741338, 99.777455 14.8738275, 99.7765863 14.8714274))"
RDC,2024,6768,903136,14.63,NP,1,0,Jan-cane,6.417634997,99.77749304817162,14.872479657259909,"POLYGON ((99.776683 14.8714249, 99.777513 14.8738209, 99.7783285 14.8734531, 99.7779618 14.872538, 99.7778364 14.8721957, 99.7774801 14.8712612, 99.7774468 14.8711318, 99.776683 14.8714249))"
RDC,2024,6768,903137,7.11,NP,1,0,May-cane,2.925457103,99.77854863227735,14.87512985652924,"POLYGON ((99.7778029 14.8748596, 99.7784998 14.8756247, 99.7785906 14.8758223, 99.7791515 14.8756659, 99.7787059 14.8744336, 99.7786983 14.8744291, 99.7778029 14.8748596))"
RDC,2024,6768,903138,6.9,NP,1,0,May-cane,2.572463768,99.77995183122647,14.875177209972767,"POLYGON ((99.7790344 14.8751965, 99.7792014 14.8756721, 99.7797197 14.8755394, 99.7800731 14.8754347, 99.7807332 14.8752189, 99.7807641 14.8751301, 99.7807772 14.8748895, 99.78076 14.8746418, 99.7790344 14.8751965))"
